,open,high,low,close,volume,datetime
496,337.51,337.73,336.2,337.6,64582210,1581660000000
497,336.51,337.6677,335.21,336.73,57342526,1582005600000
498,337.79,339.08,337.48,338.34,48814692,1582092000000
499,337.7423,338.64,333.6817,336.95,74163362,1582178400000
500,335.47,335.81,332.58,333.48,113788208,1582264800000
501,323.14,333.5623,321.24,322.42,161088409,1582524000000
502,323.94,324.61,311.69,312.65,218913168,1582610400000
503,314.18,318.11,310.7,311.5,194773819,1582696800000
504,305.46,311.5637,297.51,297.51,284353459,1582783200000
505,288.7,297.892,285.54,296.26,385764020,1582869600000
506,298.21,309.16,294.46,309.09,238703625,1583128800000
507,309.5,313.84,297.57,300.24,300139149,1583215200000
508,306.12,313.1,303.33,312.86,176613448,1583301600000
509,304.98,308.47,300.01,302.46,186366809,1583388000000
510,293.15,298.78,290.23,297.46,228667168,1583474400000
511,275.3,284.19,273.45,274.23,309417349,1583730000000
512,284.64,288.52,273.5,288.42,276444058,1583816400000
513,280.7,281.94,270.88,274.36,256416563,1583902800000
514,256.0,266.66,247.68,248.11,392220669,1583989200000
515,263.09,271.4754,248.5237,269.32,329566100,1584075600000
516,241.18,256.9,237.36,239.85,297240027,1584334800000
517,245.04,256.17,237.07,252.8,262070471,1584421200000
518,236.25,248.37,228.02,240.0,327597131,1584507600000
519,239.25,247.38,232.22,240.51,289322037,1584594000000
520,242.53,244.47,228.5,228.8,347158794,1584680400000
521,228.19,229.6833,218.26,222.95,326025169,1584939600000
522,234.42,244.1,233.8,243.15,235494475,1585026000000
523,244.87,256.35,239.75,246.79,299430255,1585112400000
524,249.52,262.8,249.05,261.2,257632816,1585198800000
525,253.27,260.81,251.05,253.42,224341217,1585285200000
526,255.7,262.43,253.53,261.65,170961866,1585544400000
527,260.56,263.33,256.22,257.75,194881060,1585630800000
528,247.98,257.6591,243.9,246.15,189554623,1585717200000
529,245.19,252.68,244.59,251.83,177660430,1585803600000
530,250.76,253.32,245.22,248.19,135561171,1585890000000
531,257.84,267.0,248.1698,264.86,188061238,1586149200000
532,274.21,275.03,264.89,265.13,201427189,1586235600000
533,267.96,276.0,265.2542,274.03,153774487,1586322000000
534,277.58,281.2,275.47,278.2,190282705,1586408400000
535,277.14,277.51,271.41,275.66,114839053,1586754000000
536,280.98,284.9,275.5106,283.79,134143350,1586840400000
537,277.57,283.9407,275.46,277.76,121775006,1586926800000
538,279.15,280.03,275.76,279.1,131798325,1587013200000
539,285.38,287.3,282.4,286.64,146684784,1587099600000
540,282.61,286.7912,281.35,281.59,100109285,1587358800000
541,276.73,278.04,272.02,273.04,126385698,1587445200000
542,278.35,281.0,276.91,279.1,93524584,1587531600000
543,280.49,283.94,278.75,279.08,104709693,1587618000000
544,280.73,283.7,278.5,282.97,85165953,1587704400000
545,285.12,288.27,284.62,287.05,77896608,1587963600000
546,291.02,291.4,285.4,285.73,105269985,1588050000000
547,291.53,294.88,290.41,293.21,118745579,1588136400000
548,291.71,293.3239,288.59,290.48,122901701,1588222800000
549,285.31,290.6572,281.52,282.79,125180028,1588309200000
550,280.74,283.9,279.13,283.57,80873213,1588568400000
551,286.64,289.25,283.7134,286.19,79569938,1588654800000
552,288.04,288.46,283.78,284.25,73632628,1588741200000
553,287.75,289.78,287.13,287.68,75250412,1588827600000
554,291.09,292.95,289.86,292.44,76622128,1588914000000
555,290.34,294.0,289.88,292.5,79514231,1589173200000
556,293.79,294.24,286.52,286.67,95870786,1589259600000
557,286.06,287.19,278.965,281.6,144721099,1589346000000
558,278.95,285.11,272.99,284.97,121977890,1589432400000
559,282.37,286.33,281.34,286.28,111146276,1589518800000
560,293.05,296.75,292.7,295.0,120320229,1589778000000
561,294.35,296.205,291.95,291.97,95189316,1589864400000
562,295.82,297.87,295.57,296.93,85861691,1589950800000
563,296.79,297.67,293.6886,294.88,78293925,1590037200000
564,294.57,295.63,293.22,295.44,63958200,1590123600000
565,301.93,302.19,295.4646,299.08,88951442,1590469200000
566,302.12,303.57,296.87,303.53,104817449,1590555600000
567,304.65,306.84,302.24,302.97,90767807,1590642000000
568,302.46,304.96,299.47,304.32,119265702,1590728400000
569,303.62,306.205,303.06,305.55,56779836,1590987600000
570,306.55,308.13,305.1,308.08,74267162,1591074000000
571,310.24,313.22,309.94,312.18,92567574,1591160400000
572,311.11,313.0,309.08,311.36,75794363,1591246800000
573,317.23,321.275,317.16,319.34,150524674,1591333200000
574,320.22,323.41,319.63,323.2,73641217,1591592400000
575,320.3,323.2849,319.36,320.79,77479228,1591678800000
576,321.42,322.39,318.2209,319.0,95000766,1591765200000
577,311.46,312.15,300.01,300.61,209243560,1591851600000
578,308.24,309.08,298.6,304.21,194678879,1591938000000
579,298.02,308.28,296.74,307.05,135782724,1592197200000
580,315.48,315.64,307.67,312.96,137627502,1592283600000
581,314.07,314.39,310.86,311.66,83398944,1592370000000
582,310.005,312.3,309.51,311.78,80828658,1592456400000
583,314.17,314.38,306.53,308.64,135549624,1592542800000
584,307.99,311.05,306.75,310.62,74649389,1592802000000
585,313.49,314.5,311.6101,312.05,68471246,1592888400000
586,309.84,310.51,302.1,304.09,132813492,1592974800000
587,303.47,307.64,301.28,307.35,89467968,1593061200000
588,306.16,306.39,299.42,300.05,127961017,1593147600000
589,301.41,304.61,298.93,304.46,79773260,1593406800000
590,303.99,310.2,303.82,308.36,113394772,1593493200000
591,309.57,311.89,309.07,310.52,72396542,1593579600000
592,314.24,315.7,311.51,312.23,69344217,1593666000000
593,316.37,317.68,315.56,317.05,61713828,1594011600000
594,315.38,317.52,313.37,313.78,82909963,1594098000000
595,314.61,316.3,312.7,316.18,54638596,1594184400000
596,316.84,317.1,310.68,314.38,83354158,1594270800000
597,314.31,317.88,312.76,317.59,57550365,1594357200000
598,320.13,322.71,314.13,314.84,102997484,1594616400000
599,313.3,319.76,312.0,318.92,93656951,1594702800000
600,322.41,323.04,319.265,321.85,87196524,1594789200000
601,319.79,321.28,319.09,320.79,54622520,1594875600000
602,321.88,322.57,319.735,321.72,62774911,1594962000000
603,321.43,325.13,320.62,324.32,56308849,1595221200000
604,326.45,326.93,323.94,325.01,57498967,1595307600000
605,324.62,327.2,324.5,326.86,57792915,1595394000000
606,326.47,327.23,321.48,322.96,75737989,1595480400000
607,320.95,321.99,319.246,320.88,73766597,1595566800000
608,321.63,323.41,320.775,323.22,48292970,1595826000000
609,322.43,323.64,320.85,321.17,57494979,1595912400000
610,322.12,325.73,322.075,325.12,48454159,1595998800000
611,321.9,324.41,319.64,323.96,61861714,1596085200000
612,325.9,326.63,321.33,326.52,85210755,1596171600000
613,328.32,329.62,327.73,328.79,53077948,1596430800000
614,327.86,330.06,327.86,330.06,41917893,1596517200000
615,331.47,332.39,331.18,332.11,42866354,1596603600000
616,331.4799,334.46,331.13,334.33,43679447,1596690000000
617,333.28,334.88,332.3,334.57,57308270,1596776400000
618,335.06,335.77,332.955,335.57,44282089,1597035600000
619,336.85,337.54,332.01,332.8,69601087,1597122000000
620,335.44,338.28,332.8377,337.44,53826128,1597208400000
621,336.61,338.2514,335.83,336.83,41816146,1597294800000
622,336.41,337.42,335.62,336.84,47260390,1597381200000
623,337.94,338.34,336.8517,337.91,35480974,1597640400000
624,338.34,339.1,336.61,338.64,38733908,1597726800000
625,339.05,339.61,336.62,337.23,68054244,1597813200000
626,335.36,338.8,335.22,338.28,42207826,1597899600000
627,337.92,339.72,337.55,339.48,55106628,1597986000000
628,342.12,343.0,339.4504,342.92,48588662,1598245200000
629,343.53,344.21,342.27,344.12,38463381,1598331600000
630,344.76,347.86,344.17,347.57,50790237,1598418000000
631,348.51,349.9,346.53,348.33,58034142,1598504400000
632,349.44,350.72,348.15,350.58,48588940,1598590800000
633,350.35,351.3,349.06,349.31,66099183,1598850000000
634,350.21,352.71,349.24,352.6,54999325,1598936400000
635,354.67,358.75,353.43,357.7,69540035,1599022800000
636,355.87,356.38,342.59,345.39,148011129,1599109200000
637,346.13,347.83,334.87,342.57,139156281,1599195600000
638,336.71,342.64,332.88,333.21,114465322,1599541200000
639,337.55,342.46,336.61,339.79,91462290,1599627600000
640,341.82,342.53,332.85,333.89,90569548,1599714000000
641,335.82,336.97,331.0,334.06,84680194,1599800400000
642,337.49,340.38,334.2208,338.46,65605686,1600059600000
643,341.12,342.02,338.4683,340.17,52920862,1600146000000
644,341.51,343.06,338.52,338.82,82211256,1600232400000
645,333.56,337.6996,332.991,335.84,91523339,1600318800000
646,335.37,335.49,327.97,330.65,105877942,1600405200000
647,325.7,327.13,321.73,326.97,99450829,1600664400000
648,328.57,330.9,325.86,330.3,63612107,1600750800000
649,330.9,331.2,322.1,322.64,93112240,1600837200000
650,321.22,326.797,319.8,323.5,76681332,1600923600000
651,322.58,329.58,321.64,328.73,71069426,1601010000000
652,333.22,334.96,332.15,334.19,64584614,1601269200000
653,333.97,334.77,331.6209,332.37,51531594,1601355600000
654,333.09,338.29,332.88,334.89,104081136,1601442000000
655,337.69,338.74,335.01,337.04,88698745,1601528400000
656,331.7,337.0126,331.19,333.84,89431112,1601614800000
657,336.06,339.96,336.01,339.76,45713108,1601874000000
658,339.91,342.17,334.38,334.93,90128883,1601960400000
659,338.12,341.63,338.09,340.76,56999597,1602046800000
660,342.85,343.85,341.86,343.78,45242476,1602133200000
661,345.56,347.35,344.89,346.85,59528606,1602219600000
662,349.59,354.02,349.06,352.43,80388533,1602478800000
663,352.28,352.4651,349.09,350.13,73255513,1602565200000
664,350.75,351.93,347.14,347.93,57958749,1602651600000
665,343.71,348.02,343.13,347.5,60357659,1602738000000
666,348.96,350.75,347.1,347.29,89501868,1602824400000
667,348.65,349.33,341.04,342.01,68425614,1603083600000
668,343.46,346.88,342.64,343.38,60051880,1603170000000
669,343.33,348.6847,342.4,342.73,63574979,1603256400000
670,342.96,345.24,340.65,344.61,55399292,1603342800000
671,345.93,345.99,343.13,345.78,49143931,1603429200000
672,342.13,342.98,335.62,339.39,91473002,1603688400000
673,339.76,340.12,337.99,338.22,65994108,1603774800000
674,332.1,338.2483,326.13,326.66,127094307,1603861200000
675,326.91,333.395,325.09,329.98,90597689,1603947600000
676,328.28,329.69,322.6,326.54,120448685,1604034000000
677,330.2,332.36,327.24,330.2,86068299,1604296800000
678,333.69,338.25,330.2935,336.03,93294192,1604383200000
679,340.86,347.94,339.59,343.54,126959700,1604469600000
680,349.24,352.19,348.86,350.24,82039749,1604556000000
681,349.93,351.51,347.65,350.16,74972973,1604642400000
682,363.97,364.38,354.06,354.56,172304203,1604901600000
683,353.49,355.18,350.51,354.04,85552022,1604988000000
684,356.4,357.56,355.06,356.67,58649048,1605074400000
685,355.58,356.7182,351.26,353.21,68118563,1605160800000
686,355.27,358.9,354.71,358.1,62959429,1605247200000
687,360.98,362.78,359.59,362.57,74541138,1605506400000
688,359.97,361.92,358.34,360.62,66111009,1605592800000
689,360.91,361.5,356.24,356.28,70591299,1605679200000
690,355.6,358.18,354.15,357.78,59940947,1605765600000
691,357.5,357.72,355.25,355.33,70411890,1605852000000
692,357.28,358.82,354.865,357.46,63230608,1606111200000
693,360.21,363.81,359.29,363.22,62415877,1606197600000
694,363.13,363.16,361.48,362.66,45330890,1606284000000
695,363.84,364.18,362.58,363.67,28514072,1606456800000
696,362.83,363.12,359.17,362.06,83872709,1606716000000
697,365.57,367.68,364.93,366.02,74504969,1606802400000
698,364.82,366.96,364.2,366.79,45927000,1606888800000
699,366.68,368.19,365.5,366.69,62881998,1606975200000
700,367.32,369.85,367.22,369.85,50749859,1607061600000
701,369.02,369.62,367.72,369.09,48944269,1607320800000
702,367.72,370.78,367.67,370.17,42458859,1607407200000
703,370.88,371.05,365.95,366.85,74098312,1607493600000
704,365.37,367.86,364.43,366.73,57735353,1607580000000
705,364.9,366.7402,363.26,366.3,57698614,1607666400000
706,368.64,369.8,364.47,364.66,69216174,1607925600000
707,367.4,369.59,365.92,369.59,64071099,1608012000000
708,369.82,371.16,368.8676,370.17,58420517,1608098400000
709,371.94,372.46,371.05,372.24,64119472,1608184800000
710,370.97,371.15,367.02,369.18,136542328,1608271200000
711,364.97,378.46,362.03,367.86,96386745,1608530400000
712,368.21,368.3317,366.03,367.24,48388462,1608616800000
713,368.28,369.62,367.2172,367.57,46201402,1608703200000
714,368.08,369.03,367.45,369.0,26457853,1608789600000
715,371.74,372.59,371.07,372.17,39000402,1609135200000
716,373.81,374.0,370.83,371.46,53680451,1609221600000
717,372.34,373.1,371.57,371.99,49455259,1609308000000
718,371.78,374.66,371.232,373.88,78520702,1609394400000
719,375.31,375.45,364.82,368.79,110210810,1609740000000
720,368.1,372.5,368.05,371.33,66426229,1609826400000
721,369.71,376.98,369.12,373.55,107997675,1609912800000
722,376.1,379.9,375.91,379.1,68766812,1609999200000
723,380.59,381.49,377.1,381.26,71677208,1610085600000
724,377.85,380.58,377.7189,378.69,51176719,1610344800000
725,378.89,379.86,376.36,378.77,52547716,1610431200000
726,378.69,380.86,377.85,379.79,45303619,1610517600000
727,380.59,381.13,378.1,378.46,49989113,1610604000000
728,376.72,377.58,373.7,375.7,107159962,1610690400000
729,378.34,379.23,376.75,378.65,51233300,1611036000000
730,381.11,384.79,380.69,383.89,61836062,1611122400000
731,384.49,384.95,383.25,384.24,47955809,1611208800000
732,382.25,384.1256,381.835,382.88,52136931,1611295200000
733,383.67,384.77,378.46,384.39,70401971,1611554400000
734,385.41,385.85,383.54,383.79,42665281,1611640800000
735,380.22,380.32,372.01,374.41,123351078,1611727200000
736,376.36,381.93,375.89,377.63,94198104,1611813600000
737,375.63,376.67,368.27,370.07,126765121,1611900000000
738,373.72,377.34,370.376,376.23,75817597,1612159200000
739,379.65,383.22,376.3181,381.55,64450662,1612245600000
740,382.435,383.7,380.48,381.85,52427090,1612332000000
741,382.96,386.24,381.9655,386.19,47142555,1612418400000
742,388.2,388.47,386.1444,387.71,48669773,1612504800000
743,389.27,390.56,388.35,390.51,38365185,1612764000000
744,389.61,390.89,389.17,390.25,35551059,1612850400000
745,392.12,392.28,387.5,390.08,59154370,1612936800000
746,391.24,391.69,388.1,390.71,42913288,1613023200000
747,389.85,392.9,389.77,392.64,50593270,1613109600000
748,393.96,394.17,391.53,392.3,50972366,1613455200000
749,390.42,392.66,389.33,392.39,52806681,1613541600000
750,389.59,391.515,387.74,390.72,59712773,1613628000000
751,392.07,392.38,389.55,390.03,83240971,1613714400000
752,387.06,389.62,386.74,387.03,67414170,1613973600000
753,384.66,388.945,380.2,387.5,107284127,1614060000000
754,386.33,392.23,385.27,391.77,72433946,1614146400000
755,390.41,391.88,380.7789,382.33,146670499,1614232800000
756,384.35,385.58,378.23,380.36,152701639,1614319200000
757,385.59,390.92,380.572,389.58,105348798,1614578400000
758,389.82,390.07,386.0,386.54,79595332,1614664800000
759,385.79,386.83,381.31,381.42,119940211,1614751200000
760,381.22,384.0,371.88,376.7,183433020,1614837600000
761,380.46,384.76,372.64,383.63,152039624,1614924000000
762,384.66,387.68,381.42,381.72,123149245,1615183200000
763,385.85,389.91,381.7299,387.17,113633556,1615269600000
764,389.69,391.4,388.1702,389.58,109899410,1615356000000
765,392.23,395.65,391.74,393.53,86245040,1615442400000
766,392.07,394.21,391.2,394.06,64653565,1615528800000
767,394.33,396.685,392.03,396.41,73592302,1615784400000
768,397.07,397.83,395.08,395.91,73722506,1615870800000
769,394.53,398.12,393.3,397.26,97959265,1615957200000
770,394.475,396.72,390.75,391.48,115349101,1616043600000
771,389.88,391.569,387.15,389.48,113624490,1616130000000
772,390.03,394.07,389.97,392.59,73778646,1616389200000
773,391.91,393.46,388.66,389.5,90686552,1616475600000
774,391.0,392.75,387.47,387.52,97588644,1616562000000
775,385.98,390.55,383.9,389.7,116128622,1616648400000
776,390.93,396.41,390.29,395.98,114409114,1616734800000
777,394.4,396.75,392.81,395.78,108107626,1616994000000
778,394.42,395.45,393.02,394.73,76262249,1617080400000
779,395.34,398.0,395.31,396.33,112734214,1617166800000
780,398.4,400.67,398.18,400.61,99682876,1617253200000
781,403.46,406.94,403.38,406.36,91684764,1617598800000
782,405.76,407.24,405.4,406.12,62020953,1617685200000
783,405.94,406.96,405.45,406.59,55836280,1617771600000
784,407.93,408.58,406.93,408.52,57863114,1617858000000
785,408.39,411.67,408.26,411.49,61104559,1617944400000
786,410.85,411.93,410.2,411.64,56704899,1618203600000
787,411.53,413.529,411.12,412.86,56550988,1618290000000
788,412.83,413.96,410.87,411.45,61659907,1618376400000
789,413.74,416.16,413.69,415.87,60229842,1618462800000
790,417.25,417.91,415.73,417.26,82037278,1618549200000
791,416.26,416.74,413.79,415.21,78498496,1618808400000
792,413.91,415.0859,410.59,412.17,81851828,1618894800000
793,411.51,416.29,411.36,416.07,66792983,1618981200000
794,415.89,416.78,411.13,412.27,97582788,1619067600000
795,412.87,418.25,412.79,416.74,73276195,1619154000000
796,417.44,418.22,416.8111,417.61,52182392,1619413200000
797,417.93,418.14,416.3,417.52,51303056,1619499600000
798,417.81,419.01,416.9,417.4,51238854,1619586000000
799,420.32,420.72,416.44,420.06,78544329,1619672400000
800,417.63,418.54,416.34,417.3,85527030,1619758800000
801,419.43,419.84,417.665,418.2,68128289,1620018000000
802,416.07,416.6,411.67,415.62,101591166,1620104400000
803,417.38,417.63,414.94,415.75,39960661,1620190800000
804,415.83,419.21,413.675,419.07,74321368,1620277200000
805,419.89,422.815,419.16,422.12,67733790,1620363600000
806,422.5,422.74,417.81,417.94,81852446,1620622800000
807,413.1,415.27,410.06,414.21,116887975,1620709200000
808,411.23,412.59,404.0,405.41,134811046,1620795600000
809,407.07,412.35,407.02,410.28,106393963,1620882000000
810,413.21,417.49,413.18,416.58,82201629,1620968400000
811,415.39,416.39,413.36,415.52,65129221,1621227600000
812,415.8,416.06,411.77,411.94,59810238,1621314000000
813,406.92,411.05,405.33,410.86,106467052,1621400400000
814,411.8,416.625,411.67,415.28,78022218,1621486800000
815,416.87,418.2,414.45,414.94,76578662,1621573200000
816,417.34,420.32,417.08,419.17,51376702,1621832400000
817,420.33,420.71,417.62,418.24,57451396,1621918800000
818,418.87,419.61,417.76,419.07,43088618,1622005200000
819,420.17,420.72,418.9851,419.29,56707677,1622091600000
820,420.97,421.25,419.79,420.04,58520164,1622178000000
821,422.57,422.72,419.2,419.67,54216625,1622523600000
822,420.37,421.23,419.29,420.33,49097061,1622610000000
823,417.85,419.99,416.28,418.77,58138763,1622696400000
824,420.75,422.92,418.8422,422.6,55938789,1622782800000
825,422.59,422.78,421.19,422.19,51555032,1623042000000
826,423.11,423.21,420.32,422.28,47134279,1623128400000
827,423.18,423.26,421.41,421.65,48436342,1623214800000
828,422.96,424.63,421.55,423.61,51020147,1623301200000
829,424.2,424.43,422.82,424.31,45570828,1623387600000
830,424.43,425.37,423.1,425.26,42358478,1623646800000
831,425.42,425.46,423.54,424.48,51508508,1623733200000
832,424.63,424.87,419.92,422.11,80386082,1623819600000
833,421.67,423.02,419.32,421.97,90949659,1623906000000
834,417.09,417.8281,414.7,414.92,118676302,1623992400000
835,416.8,421.06,415.93,420.86,72822028,1624251600000
836,420.85,424.0,420.08,423.11,57700303,1624338000000
837,423.19,424.05,422.51,422.6,49445414,1624424400000
838,424.89,425.55,424.62,425.1,45110288,1624510800000
839,425.9,427.0943,425.55,426.61,58129525,1624597200000
840,427.17,427.65,425.89,427.47,53159581,1624856400000
841,427.88,428.56,427.13,427.7,35970515,1624942800000
842,427.21,428.78,427.18,428.06,64827858,1625029200000
843,428.87,430.6,428.8,430.43,53441027,1625115600000
844,431.67,434.1,430.5218,433.72,57697668,1625202000000
845,433.78,434.01,430.01,432.93,68710419,1625547600000
846,433.66,434.76,431.51,434.46,63549456,1625634000000
847,428.78,431.73,427.52,430.92,97595232,1625720400000
848,432.53,435.84,430.714,435.52,76238584,1625806800000
849,435.43,437.35,434.97,437.08,52889585,1626066000000
850,436.24,437.84,435.31,435.59,52911312,1626152400000
851,437.4,437.92,434.91,436.24,64130352,1626238800000
852,434.81,435.53,432.72,434.75,55126358,1626325200000
853,436.01,436.06,430.92,431.34,75874662,1626411600000
854,426.19,431.4089,421.97,424.97,147987000,1626670800000
855,425.68,432.42,424.83,431.06,99608174,1626757200000
856,432.34,434.7,431.0111,434.55,64724389,1626843600000
857,434.74,435.72,433.69,435.46,47878539,1626930000000
858,437.52,440.3,436.79,439.94,63766637,1627016400000
859,439.31,441.03,439.26,441.02,43719187,1627275600000
860,439.91,439.94,435.99,439.01,67397137,1627362000000
861,439.68,440.3,437.31,438.83,52472360,1627448400000
862,439.815,441.8,439.81,440.65,47435342,1627534800000
863,437.91,440.06,437.77,438.51,68951202,1627621200000
864,440.34,440.93,437.21,437.59,58783297,1627880400000
865,438.44,441.28,436.1,441.15,58053896,1627966800000
866,439.78,441.1243,438.73,438.98,46732212,1628053200000
867,440.22,441.85,439.88,441.76,38969659,1628139600000
868,442.1,442.94,441.8,442.49,46930008,1628226000000
869,442.46,442.795,441.31,442.13,41222585,1628485200000
870,442.61,443.44,441.88,442.68,43339275,1628571600000
871,443.82,443.882,442.62,443.78,44034340,1628658000000
872,443.62,445.2572,442.66,445.11,38942418,1628744400000
873,445.59,445.94,445.07,445.92,39470251,1628830800000
874,444.53,447.11,442.87,446.97,73930864,1629090000000
875,444.24,444.96,440.85,444.04,92673933,1629176400000
876,442.96,444.625,438.92,439.18,89351931,1629262800000
877,436.27,441.14,436.12,439.86,92812246,1629349200000
878,440.23,443.71,439.71,443.36,72008712,1629435600000
879,445.16,448.23,443.4355,447.26,54973038,1629694800000
880,447.97,448.54,447.42,447.97,38744714,1629781200000
881,448.17,449.457,447.77,448.91,40529711,1629867600000
882,448.61,448.86,446.16,446.26,57829572,1629954000000
883,447.12,450.65,447.06,450.25,77235113,1630040400000
884,450.97,453.07,450.71,452.23,48357355,1630299600000
885,452.13,452.49,450.92,451.56,59300213,1630386000000
886,452.56,453.11,451.545,451.8,48721378,1630472400000
887,453.32,454.05,451.91,453.19,42830867,1630558800000
888,451.98,453.63,451.55,453.08,47234364,1630645200000
889,452.71,452.81,450.7423,451.46,51671534,1630990800000
890,450.89,451.67,448.86,450.91,56181907,1631077200000
891,450.7,452.57,448.72,448.98,57970407,1631163600000
892,451.04,451.49,445.31,445.44,89948174,1631250000000
893,448.64,448.92,444.11,446.58,83738649,1631509200000
894,448.12,448.34,443.22,444.17,78197140,1631595600000
895,444.62,448.41,443.44,447.88,78792222,1631682000000
896,447.32,448.36,444.02,447.17,77786735,1631768400000
897,444.92,445.37,441.02,441.4,118425037,1631854800000
898,434.88,436.56,428.86,434.04,166445534,1632114000000
899,436.53,437.91,433.07,433.63,92526112,1632200400000
900,436.05,440.03,433.747,437.86,102350143,1632286800000
901,439.85,444.89,439.6,443.18,76395981,1632373200000
902,441.44,444.67,441.21,443.91,62094837,1632459600000
903,442.81,444.05,441.9,442.64,61371108,1632718800000
904,439.69,440.04,432.94,433.72,130436306,1632805200000
905,435.19,437.04,433.85,434.45,82329213,1632891600000
906,436.02,436.77,428.78,429.14,140505979,1632978000000
907,430.98,436.0329,427.23,434.24,129240106,1633064400000
908,433.0,433.96,426.36,428.64,128569957,1633323600000
909,430.24,435.49,429.39,433.1,90682520,1633410000000
910,429.27,435.1199,427.54,434.9,113032245,1633496400000
911,438.39,441.68,438.2,438.66,72437499,1633582800000
912,439.48,439.89,437.19,437.86,74557404,1633669200000
913,437.16,440.26,434.62,434.69,65233285,1633928400000
914,435.67,436.1,432.78,433.62,71181163,1634014800000
915,434.71,436.05,431.54,435.18,72973979,1634101200000
916,439.08,442.66,438.58,442.5,70236825,1634187600000
917,444.75,446.26,444.09,445.87,66260210,1634274000000
918,443.97,447.55,443.27,447.19,62213228,1634533200000
919,448.92,450.71,448.27,450.64,46996827,1634619600000
920,451.13,452.732,451.01,452.41,49571569,1634706000000
921,451.77,453.829,451.31,453.59,41305438,1634792400000
922,453.13,454.67,451.05,453.12,58845088,1634878800000
923,454.28,455.9,452.39,455.55,45214507,1635138000000
924,457.2,458.49,455.56,455.96,56075116,1635224400000
925,456.45,457.16,453.86,453.94,72437997,1635310800000
926,455.46,458.4,455.45,458.32,51437944,1635397200000
927,455.87,459.56,455.56,459.25,70162424,1635483600000
928,460.3,460.7021,458.2,460.04,48433642,1635742800000
929,460.22,462.23,460.08,461.9,48908417,1635829200000
930,461.3,465.15,460.83,464.72,52509825,1635915600000
931,465.36,467.0,464.99,466.91,52847087,1636002000000
932,469.28,470.65,466.92,468.53,66390563,1636088400000
933,469.7,470.23,468.2031,468.93,50405194,1636351200000
934,469.32,469.57,465.88,467.38,51149147,1636437600000
935,465.58,467.38,462.04,463.62,69429653,1636524000000
936,465.21,465.29,463.75,463.77,34848495,1636610400000
937,465.12,467.86,464.11,467.27,53466654,1636696800000
938,468.64,468.81,466.23,467.43,46980500,1636956000000
939,467.15,470.485,467.07,469.28,48857502,1637042400000
940,469.0,469.19,467.48,468.14,47858289,1637128800000
941,469.24,470.01,466.34,469.73,50625607,1637215200000
942,469.61,470.94,468.5,468.89,57315573,1637301600000
943,470.89,473.54,467.35,467.57,72761954,1637560800000
944,467.22,469.095,464.45,468.19,73206538,1637647200000
945,466.06,469.57,465.19,469.44,61858813,1637733600000
946,462.34,463.9,457.77,458.97,112669636,1637906400000
947,464.07,466.56,461.73,464.6,86268818,1638165600000
948,462.0,464.03,455.3,455.56,148559598,1638252000000
949,461.64,464.67,450.29,450.5,132485835,1638338400000
950,450.73,459.07,450.31,457.4,127637758,1638424800000
951,459.17,460.3,448.92,453.42,137331647,1638511200000
952,456.13,460.79,453.56,458.79,98977532,1638770400000
953,464.41,468.88,458.6546,468.28,95484688,1638856800000
954,468.7,470.0,466.83,469.52,72238777,1638943200000
955,468.15,469.6291,466.14,466.35,61272568,1639029600000
956,469.23,470.9,466.51,470.74,77159757,1639116000000
957,470.19,470.56,466.27,466.57,87724680,1639375200000
958,463.09,465.74,460.25,463.36,97264128,1639461600000
959,463.42,470.86,460.74,470.6,116899251,1639548000000
960,472.57,472.87,464.8,466.45,116568626,1639634400000
961,461.55,464.74,458.06,459.87,135636510,1639720800000
962,454.48,455.4,451.14,454.98,107134822,1639980000000
963,458.61,463.21,456.31,463.06,69806260,1640066400000
964,462.79,467.81,462.58,467.69,58890223,1640152800000
965,468.75,472.19,468.64,470.6,56439745,1640239200000
966,472.06,477.31,472.01,477.26,56808619,1640584800000
967,477.72,478.81,476.06,476.87,47274585,1640671200000
968,476.98,478.56,475.92,477.48,54502964,1640757600000
969,477.93,479.0,475.67,476.16,55329041,1640844000000
970,475.64,476.86,474.67,474.96,65237431,1640930400000
971,476.3,477.85,473.85,477.71,72668233,1641189600000
972,479.22,479.98,475.58,477.55,71178678,1641276000000
973,477.16,477.98,468.2801,468.38,104538940,1641362400000
974,467.89,470.82,465.43,467.94,86858900,1641448800000
975,467.95,469.2,464.65,466.09,85111593,1641535200000
976,462.7,465.74,456.5973,465.51,119361989,1641794400000
977,465.23,469.85,462.05,469.75,74303062,1641880800000
978,471.59,473.2,468.94,471.02,67605444,1641967200000
979,472.19,472.88,463.44,464.53,91173121,1642053600000
980,461.19,465.09,459.9,464.72,95890948,1642140000000
981,459.74,459.96,455.31,456.49,109872376,1642485600000
982,458.13,459.6124,451.46,451.75,109357569,1642572000000
983,453.75,458.74,444.5,446.75,122379696,1642658400000
984,445.56,448.06,437.95,437.98,202271241,1642744800000
985,432.03,440.38,420.76,439.84,252496719,1643004000000
986,433.06,439.72,427.15,434.47,167997325,1643090400000
987,440.72,444.04,428.86,433.38,186391088,1643176800000
988,438.26,441.59,429.45,431.24,149878307,1643263200000
989,432.68,442.0,427.82,441.95,164457370,1643349600000
990,441.24,450.28,439.81,449.91,152251425,1643608800000
991,450.68,453.63,446.9384,452.95,123155382,1643695200000
